id,visit_date,visit_datetime,reserve_datetime,reserve_visitors
0a74a5408a0b8642,2017-01-25,2017-01-25 17:00:00,2017-01-22 20:00:00,2
1033310359ceeac1,2017-01-25,2017-01-25 17:00:00,2017-01-23 14:00:00,4
24b9b2a020826ede,2017-01-25,2017-01-25 17:00:00,2017-01-24 20:00:00,2
24b9b2a020826ede,2017-01-25,2017-01-25 17:00:00,2017-01-19 08:00:00,2
24b9b2a020826ede,2017-01-25,2017-01-25 17:00:00,2017-01-18 12:00:00,2
24b9b2a020826ede,2017-01-25,2017-01-25 17:00:00,2017-01-19 17:00:00,5
24b9b2a020826ede,2017-01-25,2017-01-25 17:00:00,2017-01-23 19:00:00,2
965b2e0cf4119003,2017-01-25,2017-01-25 17:00:00,2017-01-10 17:00:00,9
0a74a5408a0b8642,2017-01-25,2017-01-25 18:00:00,2017-01-15 15:00:00,2
1033310359ceeac1,2017-01-25,2017-01-25 18:00:00,2017-01-10 19:00:00,2
1033310359ceeac1,2017-01-25,2017-01-25 18:00:00,2017-01-17 19:00:00,5
1033310359ceeac1,2017-01-25,2017-01-25 18:00:00,2017-01-23 22:00:00,4
1033310359ceeac1,2017-01-25,2017-01-25 18:00:00,2017-01-09 16:00:00,2
2fc478dc9f0a6b31,2017-01-25,2017-01-25 18:00:00,2017-01-23 17:00:00,2
42c9aa6d617c5057,2017-01-25,2017-01-25 18:00:00,2017-01-25 18:00:00,2
4beac252540f865e,2017-01-25,2017-01-25 18:00:00,2017-01-24 10:00:00,4
4beac252540f865e,2017-01-25,2017-01-25 18:00:00,2017-01-23 15:00:00,4
965b2e0cf4119003,2017-01-25,2017-01-25 18:00:00,2017-01-19 19:00:00,4
bf617aa68d5f1cfa,2017-01-25,2017-01-25 18:00:00,2017-01-22 21:00:00,2
1033310359ceeac1,2017-01-25,2017-01-25 19:00:00,2017-01-19 18:00:00,8
324f7c39a8410e7c,2017-01-25,2017-01-25 19:00:00,2017-01-25 17:00:00,3
42c9aa6d617c5057,2017-01-25,2017-01-25 19:00:00,2017-01-25 15:00:00,4
42c9aa6d617c5057,2017-01-25,2017-01-25 19:00:00,2017-01-18 11:00:00,2
831658500aa7c846,2017-01-25,2017-01-25 19:00:00,2017-01-17 00:00:00,15
db80363d35f10926,2017-01-25,2017-01-25 19:00:00,2017-01-18 19:00:00,18
f068442ebb6c246c,2017-01-25,2017-01-25 19:00:00,2017-01-11 20:00:00,5
0a74a5408a0b8642,2017-01-25,2017-01-25 20:00:00,2017-01-25 13:00:00,8
0a74a5408a0b8642,2017-01-25,2017-01-25 20:00:00,2017-01-25 19:00:00,2
0a74a5408a0b8642,2017-01-25,2017-01-25 20:00:00,2017-01-15 15:00:00,3
0a74a5408a0b8642,2017-01-25,2017-01-25 20:00:00,2017-01-25 18:00:00,3
55c3627912b9c849,2017-01-25,2017-01-25 20:00:00,2017-01-17 22:00:00,3
55c3627912b9c849,2017-01-25,2017-01-25 20:00:00,2017-01-19 16:00:00,6
965b2e0cf4119003,2017-01-25,2017-01-25 20:00:00,2017-01-23 16:00:00,9
965b2e0cf4119003,2017-01-25,2017-01-25 20:00:00,2017-01-25 18:00:00,2
965b2e0cf4119003,2017-01-25,2017-01-25 20:00:00,2017-01-24 19:00:00,2
fc477473134e9ae5,2017-01-25,2017-01-25 20:00:00,2017-01-05 19:00:00,5
fc477473134e9ae5,2017-01-25,2017-01-25 20:00:00,2017-01-24 17:00:00,8
324f7c39a8410e7c,2017-01-25,2017-01-25 21:00:00,2017-01-25 18:00:00,2
3cad29d1a23209d2,2017-01-25,2017-01-25 21:00:00,2016-12-08 11:00:00,4
3cad29d1a23209d2,2017-01-25,2017-01-25 21:00:00,2016-12-16 13:00:00,5
3cad29d1a23209d2,2017-01-25,2017-01-25 21:00:00,2017-01-10 16:00:00,4
db80363d35f10926,2017-01-25,2017-01-25 21:00:00,2017-01-24 17:00:00,6
f068442ebb6c246c,2017-01-25,2017-01-25 21:00:00,2017-01-25 12:00:00,10
24b9b2a020826ede,2017-01-26,2017-01-26 11:00:00,2017-01-17 18:00:00,2
42c9aa6d617c5057,2017-01-26,2017-01-26 11:00:00,2017-01-20 10:00:00,2
45326ebb8dc72cfb,2017-01-26,2017-01-26 11:00:00,2017-01-25 22:00:00,1
45326ebb8dc72cfb,2017-01-26,2017-01-26 11:00:00,2017-01-26 11:00:00,2
40f6193ea3ed1b91,2017-01-26,2017-01-26 12:00:00,2017-01-23 17:00:00,4
42c9aa6d617c5057,2017-01-26,2017-01-26 12:00:00,2017-01-26 11:00:00,2
42c9aa6d617c5057,2017-01-26,2017-01-26 12:00:00,2016-12-16 20:00:00,3
24b9b2a020826ede,2017-01-26,2017-01-26 17:00:00,2017-01-11 11:00:00,3
24b9b2a020826ede,2017-01-26,2017-01-26 17:00:00,2017-01-23 19:00:00,8
24b9b2a020826ede,2017-01-26,2017-01-26 17:00:00,2017-01-17 18:00:00,5
24b9b2a020826ede,2017-01-26,2017-01-26 17:00:00,2017-01-06 17:00:00,14
24b9b2a020826ede,2017-01-26,2017-01-26 17:00:00,2017-01-20 14:00:00,5
24b9b2a020826ede,2017-01-26,2017-01-26 17:00:00,2017-01-19 17:00:00,10
4beac252540f865e,2017-01-26,2017-01-26 17:00:00,2017-01-15 18:00:00,2
4beac252540f865e,2017-01-26,2017-01-26 17:00:00,2017-01-26 14:00:00,5
4beac252540f865e,2017-01-26,2017-01-26 17:00:00,2017-01-20 17:00:00,5
4beac252540f865e,2017-01-26,2017-01-26 17:00:00,2017-01-26 17:00:00,2
e053c561f32acc28,2017-01-26,2017-01-26 17:00:00,2017-01-23 21:00:00,3
0a74a5408a0b8642,2017-01-26,2017-01-26 18:00:00,2017-01-15 15:00:00,4
0a74a5408a0b8642,2017-01-26,2017-01-26 18:00:00,2017-01-22 21:00:00,4
0a74a5408a0b8642,2017-01-26,2017-01-26 18:00:00,2017-01-15 15:00:00,5
0a74a5408a0b8642,2017-01-26,2017-01-26 18:00:00,2017-01-15 15:00:00,4
0a74a5408a0b8642,2017-01-26,2017-01-26 18:00:00,2017-01-22 21:00:00,2
0a74a5408a0b8642,2017-01-26,2017-01-26 18:00:00,2017-01-25 16:00:00,7
1033310359ceeac1,2017-01-26,2017-01-26 18:00:00,2017-01-05 13:00:00,7
1033310359ceeac1,2017-01-26,2017-01-26 18:00:00,2017-01-23 18:00:00,2
4beac252540f865e,2017-01-26,2017-01-26 18:00:00,2017-01-25 23:00:00,4
4beac252540f865e,2017-01-26,2017-01-26 18:00:00,2017-01-25 22:00:00,2
4beac252540f865e,2017-01-26,2017-01-26 18:00:00,2017-01-26 16:00:00,2
bcce1ea4350b7b72,2017-01-26,2017-01-26 18:00:00,2017-01-18 16:00:00,12
bcce1ea4350b7b72,2017-01-26,2017-01-26 18:00:00,2017-01-25 16:00:00,2
fea5dc9594450608,2017-01-26,2017-01-26 18:00:00,2017-01-26 17:00:00,2
fea5dc9594450608,2017-01-26,2017-01-26 18:00:00,2017-01-24 23:00:00,6
0a74a5408a0b8642,2017-01-26,2017-01-26 19:00:00,2017-01-26 14:00:00,2
0a74a5408a0b8642,2017-01-26,2017-01-26 19:00:00,2017-01-22 21:00:00,2
2fc478dc9f0a6b31,2017-01-26,2017-01-26 19:00:00,2017-01-23 20:00:00,3
36429b5ca4407b3e,2017-01-26,2017-01-26 19:00:00,2017-01-23 18:00:00,2
36429b5ca4407b3e,2017-01-26,2017-01-26 19:00:00,2017-01-23 20:00:00,2
42c9aa6d617c5057,2017-01-26,2017-01-26 19:00:00,2017-01-26 19:00:00,3
55c3627912b9c849,2017-01-26,2017-01-26 19:00:00,2017-01-21 18:00:00,2
89e7328af22efe74,2017-01-26,2017-01-26 19:00:00,2016-11-24 21:00:00,10
965b2e0cf4119003,2017-01-26,2017-01-26 19:00:00,2017-01-23 18:00:00,4
f068442ebb6c246c,2017-01-26,2017-01-26 19:00:00,2017-01-12 13:00:00,6
fea5dc9594450608,2017-01-26,2017-01-26 19:00:00,2017-01-20 22:00:00,5
0a74a5408a0b8642,2017-01-26,2017-01-26 20:00:00,2017-01-25 15:00:00,2
0a74a5408a0b8642,2017-01-26,2017-01-26 20:00:00,2017-01-26 17:00:00,2
0a74a5408a0b8642,2017-01-26,2017-01-26 20:00:00,2017-01-25 16:00:00,2
2fc478dc9f0a6b31,2017-01-26,2017-01-26 20:00:00,2017-01-26 15:00:00,2
2fc478dc9f0a6b31,2017-01-26,2017-01-26 20:00:00,2017-01-26 19:00:00,2
db80363d35f10926,2017-01-26,2017-01-26 20:00:00,2017-01-23 17:00:00,7
e053c561f32acc28,2017-01-26,2017-01-26 20:00:00,2017-01-26 18:00:00,2
fc477473134e9ae5,2017-01-26,2017-01-26 20:00:00,2017-01-05 19:00:00,4
0a74a5408a0b8642,2017-01-26,2017-01-26 21:00:00,2017-01-26 15:00:00,2
324f7c39a8410e7c,2017-01-26,2017-01-26 21:00:00,2017-01-25 18:00:00,5
3cad29d1a23209d2,2017-01-26,2017-01-26 21:00:00,2017-01-06 11:00:00,2
4beac252540f865e,2017-01-26,2017-01-26 21:00:00,2017-01-26 20:00:00,6
55c3627912b9c849,2017-01-26,2017-01-26 21:00:00,2017-01-25 19:00:00,2
55c3627912b9c849,2017-01-26,2017-01-26 21:00:00,2017-01-23 20:00:00,2
965b2e0cf4119003,2017-01-26,2017-01-26 21:00:00,2017-01-24 18:00:00,2
e053c561f32acc28,2017-01-26,2017-01-26 21:00:00,2017-01-23 23:00:00,4
3cad29d1a23209d2,2017-01-26,2017-01-26 22:00:00,2017-01-11 10:00:00,3
3cad29d1a23209d2,2017-01-26,2017-01-26 22:00:00,2016-12-21 22:00:00,2
3cad29d1a23209d2,2017-01-26,2017-01-26 22:00:00,2017-01-10 12:00:00,2
db80363d35f10926,2017-01-26,2017-01-26 22:00:00,2017-01-26 16:00:00,2
e053c561f32acc28,2017-01-26,2017-01-26 22:00:00,2017-01-22 01:00:00,7
0a74a5408a0b8642,2017-01-27,2017-01-27 17:00:00,2017-01-27 14:00:00,2
24b9b2a020826ede,2017-01-27,2017-01-27 17:00:00,2017-01-09 17:00:00,3
24b9b2a020826ede,2017-01-27,2017-01-27 17:00:00,2017-01-26 12:00:00,5
24b9b2a020826ede,2017-01-27,2017-01-27 17:00:00,2017-01-26 12:00:00,3
24b9b2a020826ede,2017-01-27,2017-01-27 17:00:00,2017-01-09 17:00:00,9
24b9b2a020826ede,2017-01-27,2017-01-27 17:00:00,2017-01-20 13:00:00,3
24b9b2a020826ede,2017-01-27,2017-01-27 17:00:00,2016-12-16 22:00:00,29
2fc478dc9f0a6b31,2017-01-27,2017-01-27 17:00:00,2017-01-23 19:00:00,9
2fc478dc9f0a6b31,2017-01-27,2017-01-27 17:00:00,2017-01-24 16:00:00,2
2fc478dc9f0a6b31,2017-01-27,2017-01-27 17:00:00,2017-01-23 03:00:00,2
36429b5ca4407b3e,2017-01-27,2017-01-27 17:00:00,2017-01-24 22:00:00,2
36429b5ca4407b3e,2017-01-27,2017-01-27 17:00:00,2017-01-24 15:00:00,2
36429b5ca4407b3e,2017-01-27,2017-01-27 17:00:00,2017-01-27 16:00:00,2
f068442ebb6c246c,2017-01-27,2017-01-27 17:00:00,2017-01-26 17:00:00,3
0a74a5408a0b8642,2017-01-27,2017-01-27 18:00:00,2017-01-15 15:00:00,2
0a74a5408a0b8642,2017-01-27,2017-01-27 18:00:00,2017-01-15 15:00:00,2
1033310359ceeac1,2017-01-27,2017-01-27 18:00:00,2017-01-17 19:00:00,4
1033310359ceeac1,2017-01-27,2017-01-27 18:00:00,2017-01-19 22:00:00,12
2fc478dc9f0a6b31,2017-01-27,2017-01-27 18:00:00,2017-01-23 22:00:00,2
3440e0ea1b70a99b,2017-01-27,2017-01-27 18:00:00,2017-01-27 17:00:00,2
3440e0ea1b70a99b,2017-01-27,2017-01-27 18:00:00,2017-01-27 17:00:00,2
36429b5ca4407b3e,2017-01-27,2017-01-27 18:00:00,2017-01-27 17:00:00,2
42c9aa6d617c5057,2017-01-27,2017-01-27 18:00:00,2017-01-25 12:00:00,4
42c9aa6d617c5057,2017-01-27,2017-01-27 18:00:00,2017-01-13 11:00:00,3
42c9aa6d617c5057,2017-01-27,2017-01-27 18:00:00,2017-01-25 22:00:00,5
4beac252540f865e,2017-01-27,2017-01-27 18:00:00,2017-01-26 21:00:00,2
4beac252540f865e,2017-01-27,2017-01-27 18:00:00,2017-01-26 21:00:00,2
4beac252540f865e,2017-01-27,2017-01-27 18:00:00,2017-01-26 21:00:00,3
4beac252540f865e,2017-01-27,2017-01-27 18:00:00,2017-01-22 08:00:00,3
4beac252540f865e,2017-01-27,2017-01-27 18:00:00,2017-01-26 14:00:00,4
4beac252540f865e,2017-01-27,2017-01-27 18:00:00,2017-01-25 23:00:00,3
4beac252540f865e,2017-01-27,2017-01-27 18:00:00,2017-01-27 15:00:00,2
4beac252540f865e,2017-01-27,2017-01-27 18:00:00,2017-01-26 23:00:00,2
4beac252540f865e,2017-01-27,2017-01-27 18:00:00,2017-01-12 12:00:00,2
4beac252540f865e,2017-01-27,2017-01-27 18:00:00,2017-01-18 13:00:00,5
4beac252540f865e,2017-01-27,2017-01-27 18:00:00,2017-01-21 18:00:00,7
4beac252540f865e,2017-01-27,2017-01-27 18:00:00,2017-01-24 15:00:00,2
4beac252540f865e,2017-01-27,2017-01-27 18:00:00,2017-01-26 19:00:00,3
55c3627912b9c849,2017-01-27,2017-01-27 18:00:00,2017-01-07 00:00:00,2
965b2e0cf4119003,2017-01-27,2017-01-27 18:00:00,2017-01-27 14:00:00,4
bf617aa68d5f1cfa,2017-01-27,2017-01-27 18:00:00,2017-01-18 10:00:00,3
db80363d35f10926,2017-01-27,2017-01-27 18:00:00,2017-01-25 22:00:00,2
e053c561f32acc28,2017-01-27,2017-01-27 18:00:00,2017-01-25 23:00:00,11
f068442ebb6c246c,2017-01-27,2017-01-27 18:00:00,2017-01-26 21:00:00,3
0a74a5408a0b8642,2017-01-27,2017-01-27 19:00:00,2017-01-27 18:00:00,3
0a74a5408a0b8642,2017-01-27,2017-01-27 19:00:00,2017-01-15 15:00:00,5
0a74a5408a0b8642,2017-01-27,2017-01-27 19:00:00,2017-01-25 16:00:00,4
0a74a5408a0b8642,2017-01-27,2017-01-27 19:00:00,2017-01-27 14:00:00,2
0a74a5408a0b8642,2017-01-27,2017-01-27 19:00:00,2017-01-15 15:00:00,2
0a74a5408a0b8642,2017-01-27,2017-01-27 19:00:00,2017-01-27 18:00:00,2
1033310359ceeac1,2017-01-27,2017-01-27 19:00:00,2016-12-14 21:00:00,4
1033310359ceeac1,2017-01-27,2017-01-27 19:00:00,2017-01-11 19:00:00,4
2fc478dc9f0a6b31,2017-01-27,2017-01-27 19:00:00,2017-01-16 18:00:00,3
3440e0ea1b70a99b,2017-01-27,2017-01-27 19:00:00,2017-01-27 17:00:00,3
36429b5ca4407b3e,2017-01-27,2017-01-27 19:00:00,2017-01-21 18:00:00,4
36429b5ca4407b3e,2017-01-27,2017-01-27 19:00:00,2017-01-26 14:00:00,8
40f6193ea3ed1b91,2017-01-27,2017-01-27 19:00:00,2017-01-27 14:00:00,2
965b2e0cf4119003,2017-01-27,2017-01-27 19:00:00,2017-01-26 16:00:00,3
965b2e0cf4119003,2017-01-27,2017-01-27 19:00:00,2017-01-23 17:00:00,2
965b2e0cf4119003,2017-01-27,2017-01-27 19:00:00,2017-01-23 21:00:00,3
bf617aa68d5f1cfa,2017-01-27,2017-01-27 19:00:00,2016-12-26 16:00:00,2
db80363d35f10926,2017-01-27,2017-01-27 19:00:00,2017-01-27 18:00:00,3
db80363d35f10926,2017-01-27,2017-01-27 19:00:00,2017-01-25 17:00:00,2
db80363d35f10926,2017-01-27,2017-01-27 19:00:00,2017-01-26 19:00:00,4
db80363d35f10926,2017-01-27,2017-01-27 19:00:00,2017-01-26 08:00:00,2
e053c561f32acc28,2017-01-27,2017-01-27 19:00:00,2017-01-22 17:00:00,10
e053c561f32acc28,2017-01-27,2017-01-27 19:00:00,2017-01-24 20:00:00,3
e053c561f32acc28,2017-01-27,2017-01-27 19:00:00,2017-01-24 17:00:00,5
e053c561f32acc28,2017-01-27,2017-01-27 19:00:00,2017-01-26 08:00:00,7
f068442ebb6c246c,2017-01-27,2017-01-27 19:00:00,2017-01-27 17:00:00,2
36429b5ca4407b3e,2017-01-27,2017-01-27 20:00:00,2017-01-26 19:00:00,2
42c9aa6d617c5057,2017-01-27,2017-01-27 20:00:00,2017-01-23 00:00:00,2
42c9aa6d617c5057,2017-01-27,2017-01-27 20:00:00,2017-01-25 14:00:00,2
55c3627912b9c849,2017-01-27,2017-01-27 20:00:00,2017-01-16 18:00:00,6
831658500aa7c846,2017-01-27,2017-01-27 20:00:00,2017-01-22 17:00:00,6
965b2e0cf4119003,2017-01-27,2017-01-27 20:00:00,2017-01-26 19:00:00,4
bcce1ea4350b7b72,2017-01-27,2017-01-27 20:00:00,2017-01-27 18:00:00,8
0a74a5408a0b8642,2017-01-27,2017-01-27 21:00:00,2017-01-27 21:00:00,2
0a74a5408a0b8642,2017-01-27,2017-01-27 21:00:00,2017-01-27 19:00:00,2
0a74a5408a0b8642,2017-01-27,2017-01-27 21:00:00,2017-01-22 21:00:00,2
2fc478dc9f0a6b31,2017-01-27,2017-01-27 21:00:00,2017-01-24 17:00:00,6
2fc478dc9f0a6b31,2017-01-27,2017-01-27 21:00:00,2017-01-27 14:00:00,2
3cad29d1a23209d2,2017-01-27,2017-01-27 21:00:00,2017-01-18 10:00:00,4
bb09595bab7d5cfb,2017-01-27,2017-01-27 21:00:00,2017-01-27 18:00:00,6
e053c561f32acc28,2017-01-27,2017-01-27 21:00:00,2017-01-25 20:00:00,2
e89735e80d614a7e,2017-01-27,2017-01-27 21:00:00,2017-01-27 21:00:00,3
fc477473134e9ae5,2017-01-27,2017-01-27 21:00:00,2017-01-25 12:00:00,2
fc477473134e9ae5,2017-01-27,2017-01-27 21:00:00,2017-01-23 22:00:00,10
324f7c39a8410e7c,2017-01-27,2017-01-27 22:00:00,2017-01-21 21:00:00,6
3cad29d1a23209d2,2017-01-27,2017-01-27 22:00:00,2017-01-12 10:00:00,4
fea5dc9594450608,2017-01-27,2017-01-27 22:00:00,2017-01-27 22:00:00,4
3cad29d1a23209d2,2017-01-27,2017-01-27 23:00:00,2017-01-17 15:00:00,2
3cad29d1a23209d2,2017-01-27,2017-01-27 23:00:00,2017-01-17 15:00:00,2
bcce1ea4350b7b72,2017-01-28,2017-01-28 00:00:00,2017-01-27 18:00:00,14
db80363d35f10926,2017-01-28,2017-01-28 00:00:00,2017-01-25 21:00:00,5
1033310359ceeac1,2017-01-28,2017-01-28 05:00:00,2017-01-21 18:00:00,2
24b9b2a020826ede,2017-01-28,2017-01-28 11:00:00,2017-01-27 17:00:00,2
42c9aa6d617c5057,2017-01-28,2017-01-28 11:00:00,2017-01-05 14:00:00,2
89e7328af22efe74,2017-01-28,2017-01-28 11:00:00,2017-01-26 10:00:00,2
40f6193ea3ed1b91,2017-01-28,2017-01-28 12:00:00,2017-01-28 10:00:00,2
42c9aa6d617c5057,2017-01-28,2017-01-28 12:00:00,2017-01-28 11:00:00,4
bf617aa68d5f1cfa,2017-01-28,2017-01-28 12:00:00,2017-01-27 18:00:00,2
89e7328af22efe74,2017-01-28,2017-01-28 13:00:00,2017-01-23 19:00:00,2
89e7328af22efe74,2017-01-28,2017-01-28 13:00:00,2017-01-28 11:00:00,2
40f6193ea3ed1b91,2017-01-28,2017-01-28 14:00:00,2017-01-18 23:00:00,2
40f6193ea3ed1b91,2017-01-28,2017-01-28 14:00:00,2017-01-21 14:00:00,2
45326ebb8dc72cfb,2017-01-28,2017-01-28 14:00:00,2017-01-27 22:00:00,2
89e7328af22efe74,2017-01-28,2017-01-28 15:00:00,2017-01-28 11:00:00,2
24b9b2a020826ede,2017-01-28,2017-01-28 16:00:00,2017-01-25 15:00:00,9
24b9b2a020826ede,2017-01-28,2017-01-28 16:00:00,2017-01-11 15:00:00,3
24b9b2a020826ede,2017-01-28,2017-01-28 16:00:00,2017-01-24 21:00:00,2
24b9b2a020826ede,2017-01-28,2017-01-28 16:00:00,2017-01-23 13:00:00,2
24b9b2a020826ede,2017-01-28,2017-01-28 16:00:00,2017-01-24 21:00:00,10
1033310359ceeac1,2017-01-28,2017-01-28 17:00:00,2017-01-11 17:00:00,2
2fc478dc9f0a6b31,2017-01-28,2017-01-28 17:00:00,2017-01-15 22:00:00,2
36429b5ca4407b3e,2017-01-28,2017-01-28 17:00:00,2017-01-07 22:00:00,9
36429b5ca4407b3e,2017-01-28,2017-01-28 17:00:00,2017-01-19 16:00:00,5
45326ebb8dc72cfb,2017-01-28,2017-01-28 17:00:00,2017-01-28 16:00:00,4
965b2e0cf4119003,2017-01-28,2017-01-28 17:00:00,2017-01-06 23:00:00,11
965b2e0cf4119003,2017-01-28,2017-01-28 17:00:00,2017-01-08 17:00:00,6
db80363d35f10926,2017-01-28,2017-01-28 17:00:00,2017-01-23 18:00:00,5
e053c561f32acc28,2017-01-28,2017-01-28 17:00:00,2017-01-28 14:00:00,2
e053c561f32acc28,2017-01-28,2017-01-28 17:00:00,2017-01-25 22:00:00,7
e053c561f32acc28,2017-01-28,2017-01-28 17:00:00,2017-01-28 10:00:00,3
f068442ebb6c246c,2017-01-28,2017-01-28 17:00:00,2017-01-28 16:00:00,2
0a74a5408a0b8642,2017-01-28,2017-01-28 18:00:00,2017-01-09 20:00:00,5
0a74a5408a0b8642,2017-01-28,2017-01-28 18:00:00,2017-01-15 16:00:00,4
1033310359ceeac1,2017-01-28,2017-01-28 18:00:00,2017-01-25 19:00:00,2
1033310359ceeac1,2017-01-28,2017-01-28 18:00:00,2017-01-25 21:00:00,2
2fc478dc9f0a6b31,2017-01-28,2017-01-28 18:00:00,2017-01-23 22:00:00,2
3440e0ea1b70a99b,2017-01-28,2017-01-28 18:00:00,2017-01-28 16:00:00,2
36429b5ca4407b3e,2017-01-28,2017-01-28 18:00:00,2017-01-13 20:00:00,3
36429b5ca4407b3e,2017-01-28,2017-01-28 18:00:00,2017-01-28 18:00:00,4
36429b5ca4407b3e,2017-01-28,2017-01-28 18:00:00,2017-01-14 14:00:00,2
36429b5ca4407b3e,2017-01-28,2017-01-28 18:00:00,2017-01-19 13:00:00,5
42c9aa6d617c5057,2017-01-28,2017-01-28 18:00:00,2017-01-25 10:00:00,4
42c9aa6d617c5057,2017-01-28,2017-01-28 18:00:00,2017-01-26 21:00:00,2
42c9aa6d617c5057,2017-01-28,2017-01-28 18:00:00,2017-01-25 22:00:00,2
4beac252540f865e,2017-01-28,2017-01-28 18:00:00,2017-01-28 13:00:00,2
55c3627912b9c849,2017-01-28,2017-01-28 18:00:00,2017-01-16 15:00:00,3
632ba66e1f75aa28,2017-01-28,2017-01-28 18:00:00,2017-01-28 16:00:00,2
632ba66e1f75aa28,2017-01-28,2017-01-28 18:00:00,2017-01-28 16:00:00,2
632ba66e1f75aa28,2017-01-28,2017-01-28 18:00:00,2017-01-28 16:00:00,2
632ba66e1f75aa28,2017-01-28,2017-01-28 18:00:00,2017-01-28 16:00:00,2
632ba66e1f75aa28,2017-01-28,2017-01-28 18:00:00,2017-01-28 16:00:00,2
6b2268863b14a2af,2017-01-28,2017-01-28 18:00:00,2017-01-26 22:00:00,5
965b2e0cf4119003,2017-01-28,2017-01-28 18:00:00,2017-01-28 16:00:00,2
965b2e0cf4119003,2017-01-28,2017-01-28 18:00:00,2017-01-28 16:00:00,4
bb09595bab7d5cfb,2017-01-28,2017-01-28 18:00:00,2016-12-21 18:00:00,5
db80363d35f10926,2017-01-28,2017-01-28 18:00:00,2017-01-28 09:00:00,3
db80363d35f10926,2017-01-28,2017-01-28 18:00:00,2017-01-26 16:00:00,5
db80363d35f10926,2017-01-28,2017-01-28 18:00:00,2017-01-12 08:00:00,6
e053c561f32acc28,2017-01-28,2017-01-28 18:00:00,2017-01-10 15:00:00,8
e053c561f32acc28,2017-01-28,2017-01-28 18:00:00,2017-01-23 19:00:00,6
e053c561f32acc28,2017-01-28,2017-01-28 18:00:00,2017-01-17 17:00:00,5
e053c561f32acc28,2017-01-28,2017-01-28 18:00:00,2017-01-25 20:00:00,21
e053c561f32acc28,2017-01-28,2017-01-28 18:00:00,2017-01-27 21:00:00,8
f068442ebb6c246c,2017-01-28,2017-01-28 18:00:00,2017-01-26 22:00:00,2
0a74a5408a0b8642,2017-01-28,2017-01-28 19:00:00,2017-01-25 22:00:00,2
0a74a5408a0b8642,2017-01-28,2017-01-28 19:00:00,2017-01-25 22:00:00,2
0a74a5408a0b8642,2017-01-28,2017-01-28 19:00:00,2017-01-28 14:00:00,2
0a74a5408a0b8642,2017-01-28,2017-01-28 19:00:00,2017-01-25 16:00:00,2
1033310359ceeac1,2017-01-28,2017-01-28 19:00:00,2017-01-28 17:00:00,2
1033310359ceeac1,2017-01-28,2017-01-28 19:00:00,2017-01-11 19:00:00,2
2fc478dc9f0a6b31,2017-01-28,2017-01-28 19:00:00,2017-01-24 23:00:00,2
324f7c39a8410e7c,2017-01-28,2017-01-28 19:00:00,2017-01-27 22:00:00,4
324f7c39a8410e7c,2017-01-28,2017-01-28 19:00:00,2017-01-27 19:00:00,3
3440e0ea1b70a99b,2017-01-28,2017-01-28 19:00:00,2017-01-28 16:00:00,8
3440e0ea1b70a99b,2017-01-28,2017-01-28 19:00:00,2017-01-28 16:00:00,3
36429b5ca4407b3e,2017-01-28,2017-01-28 19:00:00,2017-01-12 18:00:00,6
42c9aa6d617c5057,2017-01-28,2017-01-28 19:00:00,2017-01-28 18:00:00,4
55c3627912b9c849,2017-01-28,2017-01-28 19:00:00,2017-01-21 22:00:00,6
55c3627912b9c849,2017-01-28,2017-01-28 19:00:00,2016-11-30 22:00:00,4
965b2e0cf4119003,2017-01-28,2017-01-28 19:00:00,2017-01-25 19:00:00,2
bb09595bab7d5cfb,2017-01-28,2017-01-28 19:00:00,2017-01-25 16:00:00,8
db80363d35f10926,2017-01-28,2017-01-28 19:00:00,2017-01-18 18:00:00,7
e053c561f32acc28,2017-01-28,2017-01-28 19:00:00,2017-01-27 20:00:00,3
0a74a5408a0b8642,2017-01-28,2017-01-28 20:00:00,2017-01-28 14:00:00,3
0a74a5408a0b8642,2017-01-28,2017-01-28 20:00:00,2017-01-28 14:00:00,2
2fc478dc9f0a6b31,2017-01-28,2017-01-28 20:00:00,2017-01-17 23:00:00,2
2fc478dc9f0a6b31,2017-01-28,2017-01-28 20:00:00,2017-01-25 20:00:00,2
2fc478dc9f0a6b31,2017-01-28,2017-01-28 20:00:00,2017-01-27 00:00:00,2
3440e0ea1b70a99b,2017-01-28,2017-01-28 20:00:00,2017-01-28 16:00:00,6
36429b5ca4407b3e,2017-01-28,2017-01-28 20:00:00,2017-01-28 02:00:00,2
632ba66e1f75aa28,2017-01-28,2017-01-28 20:00:00,2017-01-28 20:00:00,1
965b2e0cf4119003,2017-01-28,2017-01-28 20:00:00,2017-01-28 19:00:00,2
db80363d35f10926,2017-01-28,2017-01-28 20:00:00,2017-01-06 22:00:00,16
db80363d35f10926,2017-01-28,2017-01-28 20:00:00,2017-01-17 21:00:00,8
db80363d35f10926,2017-01-28,2017-01-28 20:00:00,2017-01-25 20:00:00,2
fc477473134e9ae5,2017-01-28,2017-01-28 20:00:00,2017-01-27 22:00:00,8
fc477473134e9ae5,2017-01-28,2017-01-28 20:00:00,2017-01-27 21:00:00,3
0a74a5408a0b8642,2017-01-28,2017-01-28 21:00:00,2017-01-28 14:00:00,2
324f7c39a8410e7c,2017-01-28,2017-01-28 21:00:00,2017-01-22 17:00:00,5
3cad29d1a23209d2,2017-01-28,2017-01-28 21:00:00,2017-01-25 10:00:00,4
